,mean_rewards,median_rewards,min_rewards,max_rewards,steps
132,-1073.3572801999999,-927.4277375,-2149.676729,-500.141946,67200
133,-1073.3572801999999,-927.4277375,-2149.676729,-500.141946,67680
134,-1073.3572801999999,-927.4277375,-2149.676729,-500.141946,68160
135,-1073.3572801999999,-927.4277375,-2149.676729,-500.141946,68640
136,-1001.561617,-799.116703,-2149.676729,-472.762598,69120
137,-1001.561617,-799.116703,-2149.676729,-472.762598,69600
138,-1001.561617,-799.116703,-2149.676729,-472.762598,70080
139,-1001.561617,-799.116703,-2149.676729,-472.762598,70560
140,-850.4040704000001,-671.9692335,-2149.676729,-450.268464,71040
141,-850.4040704000001,-671.9692335,-2149.676729,-450.268464,71520
142,-850.4040704000001,-671.9692335,-2149.676729,-450.268464,72000
143,-850.4040704000001,-671.9692335,-2149.676729,-450.268464,72480
144,-669.8325527999999,-588.4927279999999,-1145.756839,-343.961553,72960
145,-669.8325527999999,-588.4927279999999,-1145.756839,-343.961553,73440
146,-669.8325527999999,-588.4927279999999,-1145.756839,-343.961553,73920
147,-669.8325527999999,-588.4927279999999,-1145.756839,-343.961553,74400
148,-598.9248802999999,-543.391066,-1145.756839,-301.138541,74880
149,-598.9248802999999,-543.391066,-1145.756839,-301.138541,75360
150,-598.9248802999999,-543.391066,-1145.756839,-301.138541,75840
151,-598.9248802999999,-543.391066,-1145.756839,-301.138541,76320
152,-514.8122089999999,-486.452272,-844.640209,-301.138541,76800
153,-514.8122089999999,-486.452272,-844.640209,-301.138541,77280
154,-514.8122089999999,-486.452272,-844.640209,-301.138541,77760
155,-514.8122089999999,-486.452272,-844.640209,-301.138541,78240
156,-455.70380909999994,-461.515531,-753.593197,-253.55621,78720
157,-455.70380909999994,-461.515531,-753.593197,-253.55621,79200
158,-455.70380909999994,-461.515531,-753.593197,-253.55621,79680
159,-455.70380909999994,-461.515531,-753.593197,-253.55621,80160
160,-403.9085797,-397.1150085,-590.34527,-235.640903,80640
161,-403.9085797,-397.1150085,-590.34527,-235.640903,81120
162,-403.9085797,-397.1150085,-590.34527,-235.640903,81600
163,-403.9085797,-397.1150085,-590.34527,-235.640903,82080
164,-367.5437796,-324.2958395,-590.34527,-222.992185,82560
165,-367.5437796,-324.2958395,-590.34527,-222.992185,83040
166,-367.5437796,-324.2958395,-590.34527,-222.992185,83520
167,-367.5437796,-324.2958395,-590.34527,-222.992185,84000
168,-334.6220282,-302.8843335,-500.141946,-222.992185,84480
169,-334.6220282,-302.8843335,-500.141946,-222.992185,84960
170,-334.6220282,-302.8843335,-500.141946,-222.992185,85440
171,-334.6220282,-302.8843335,-500.141946,-222.992185,85920
172,-305.2437956,-281.13314849999995,-472.762598,-206.35962,86400
173,-305.2437956,-281.13314849999995,-472.762598,-206.35962,86880
174,-305.2437956,-281.13314849999995,-472.762598,-206.35962,87360
175,-305.2437956,-281.13314849999995,-472.762598,-206.35962,87840
176,-278.16210430000007,-257.34198299999997,-450.268464,-201.945685,88320
177,-278.16210430000007,-257.34198299999997,-450.268464,-201.945685,88800
178,-278.16210430000007,-257.34198299999997,-450.268464,-201.945685,89280
179,-278.16210430000007,-257.34198299999997,-450.268464,-201.945685,89760
180,-253.45944500000002,-244.5985565,-343.961553,-201.945685,90240
181,-253.45944500000002,-244.5985565,-343.961553,-201.945685,90720
182,-253.45944500000002,-244.5985565,-343.961553,-201.945685,91200
183,-253.45944500000002,-244.5985565,-343.961553,-201.945685,91680
184,-237.1531133,-229.31654400000002,-304.630126,-180.898236,92160
185,-237.1531133,-229.31654400000002,-304.630126,-180.898236,92640
186,-237.1531133,-229.31654400000002,-304.630126,-180.898236,93120
187,-237.1531133,-229.31654400000002,-304.630126,-180.898236,93600
188,-223.0042727,-214.6759025,-304.630126,-159.650135,94080
189,-223.0042727,-214.6759025,-304.630126,-159.650135,94560
190,-223.0042727,-214.6759025,-304.630126,-159.650135,95040
191,-223.0042727,-214.6759025,-304.630126,-159.650135,95520
192,-208.29850500000003,-204.8007455,-261.127756,-157.572449,96000
193,-208.29850500000003,-204.8007455,-261.127756,-157.572449,96480
194,-208.29850500000003,-204.8007455,-261.127756,-157.572449,96960
195,-208.29850500000003,-204.8007455,-261.127756,-157.572449,97440
196,-197.8198964,-202.593778,-261.127756,-148.770124,97920
197,-197.8198964,-202.593778,-261.127756,-148.770124,98400
198,-197.8198964,-202.593778,-261.127756,-148.770124,98880
199,-197.8198964,-202.593778,-261.127756,-148.770124,99360
200,-188.74735470000002,-191.4219605,-261.127756,-144.915486,99840
201,-188.74735470000002,-191.4219605,-261.127756,-144.915486,100320
202,-188.74735470000002,-191.4219605,-261.127756,-144.915486,100800
203,-188.74735470000002,-191.4219605,-261.127756,-144.915486,101280
204,-181.61564800000002,-170.2741855,-261.127756,-144.915486,101760
205,-181.61564800000002,-170.2741855,-261.127756,-144.915486,102240
